sleep_date,duration_hrs,total_deep_hrs,total_light_hrs,total_interpurt_hrs,total_unknown_hrs,total_toss_turns,avg_percent_rem_hrs
2014-01-14,7.2833333333333332,0.0,0.0,0.0,0.0,0,0.0
2014-01-15,6.7666666666666666,0.0,0.0,0.0,0.0,0,0.0
2014-01-16,8.95,0.0,0.0,0.0,0.0,0,0.0
2014-01-17,7.583333333333333,0.0,0.0,0.0,0.0,0,0.0
2014-01-20,7.0333333333333332,0.31666666666666665,5.5666666666666664,0.0,0.0,30,0.04207317073170732
2014-01-31,10.15,2.0166666666666666,6.333333333333333,0.0,0.0,48,0.093103448275862075
2014-02-20,6.7666666666666666,0.46666666666666667,5.1166666666666663,0.0,0.1,29,0.084635416666666671
2014-02-27,7.3166666666666664,1.6833333333333333,3.7166666666666668,0.0,0.0,23,0.13755980861244019
2014-03-01,7.8166666666666664,1.05,5.2833333333333332,0.0,0.0,42,0.099109131403118042
2014-03-11,7.4666666666666668,0.91666666666666663,4.916666666666667,0.0,0.0,25,0.11750599520383694
2014-03-13,6.9333333333333336,1.7,3.8166666666666669,0.0,0.0,25,0.10732323232323232
2014-03-20,7.4833333333333334,1.7166666666666666,4.05,0.0,0.53333333333333333,41,0.084725536992840092
2014-03-22,10.766666666666667,2.15,6.35,0.083333333333333329,0.0,57,0.076318742985409652
2014-03-24,7.8666666666666663,1.0833333333333333,5.0666666666666664,0.0,0.31666666666666665,31,0.096551724137931033
2014-03-30,7.55,1.5333333333333334,4.083333333333333,0.0,0.56666666666666665,37,0.095571095571095568
2014-04-05,6.833333333333333,0.75,4.0333333333333332,0.0,0.066666666666666666,24,0.15374677002583978
2014-05-03,7.916666666666667,1.9333333333333333,4.3666666666666663,0.0,0.36666666666666664,34,0.10100323844464071
2014-05-07,6.0333333333333332,1.6,3.0,0.033333333333333333,0.033333333333333333,19,0.12389380530973451
2014-05-08,8.8166666666666664,2.25,4.833333333333333,0.0,0.1,34,0.097222222222222224
2014-05-11,6.4333333333333336,1.15,4.083333333333333,0.0,0.0,26,0.0997229916897507
2014-05-20,6.7,1.75,3.2666666666666666,0.0,0.0,31,0.1335978835978836
2014-06-03,8.7,1.8833333333333333,4.7166666666666668,0.0,0.0,25,0.12625250501002003
2014-06-06,7.0666666666666664,1.1333333333333333,4.4666666666666668,0.0,0.0,22,0.08943089430894309
2014-06-08,6.5666666666666664,1.05,3.8333333333333335,0.0,0.0,20,0.14185393258426968
2014-06-18,7.75,1.85,3.9166666666666665,0.0,0.0,40,0.13431151241534989
2014-06-22,6.0666666666666664,0.93333333333333335,3.3,0.0,0.21666666666666667,23,0.14391691394658754
2014-06-29,6.0166666666666666,1.6333333333333333,2.8666666666666667,0.13333333333333333,0.0,26,0.1338235294117647
2014-07-01,10.55,2.2833333333333332,5.5166666666666666,0.0,0.0,58,0.17100136245693509
2014-07-12,7.333333333333333,1.4,4.1166666666666663,0.0,0.0,30,0.18856736242884248
2014-08-02,6.0,1.3833333333333333,3.6333333333333333,0.0,0.0,29,0.0891238670694864
2014-08-14,3.9833333333333334,0.91666666666666663,2.0666666666666669,0.0,0.0,25,0.136986301369863
2014-08-19,8.6666666666666661,1.9,4.3833333333333337,0.0,0.05,36,0.14314928425357873
2014-08-22,6.3166666666666664,1.25,3.7,0.0,0.0,37,0.1151685393258427
2014-09-04,7.3166666666666664,1.4833333333333334,4.3166666666666664,0.0,0.0,21,0.11016949152542373
2014-09-14,6.4833333333333334,1.75,3.6166666666666667,0.0,0.45,22,0.055248618784530384
2014-09-15,6.833333333333333,1.9833333333333334,3.8333333333333335,0.3,0.0,23,0.07901554404145078
2014-10-26,8.3,2.1666666666666665,4.0666666666666664,0.0,0.066666666666666666,28,0.12820512820512819
2014-10-29,8.1333333333333329,1.5333333333333334,4.166666666666667,0.0,0.43333333333333335,33,0.1582257530619
2014-11-20,8.3333333333333339,2.15,4.6833333333333336,0.0,0.0,36,0.0662251655629139
2014-12-04,9.2833333333333332,1.6833333333333333,5.45,0.0,0.0,43,0.087398373983739841
2014-12-06,8.15,1.8666666666666667,4.6833333333333336,0.0,0.0,31,0.073394495412844041
2014-12-08,7.583333333333333,1.05,4.45,0.0,0.4,21,0.11609195402298851
2014-12-28,9.0333333333333332,1.4,5.4833333333333334,0.0,0.2,44,0.11228406909788867
2015-01-18,9.1666666666666661,2.0333333333333332,5.2333333333333334,0.0,0.25,42,0.093396226415094333
2015-02-18,8.7666666666666675,2.05,5.1333333333333337,0.0,0.033333333333333333,36,0.09375
2015-02-19,4.083333333333333,0.25,3.1833333333333331,0.0,0.0,11,0.10051546391752578
2015-02-20,11.966666666666667,3.05,6.1833333333333336,0.0,0.0,59,0.11781609195402298
2015-04-03,8.7,1.8333333333333333,5.3666666666666663,0.0,0.0,39,0.0635593220338983
2015-04-19,6.2833333333333332,0.98333333333333328,4.1333333333333337,0.0,0.0,25,0.10174418604651163
2015-04-20,8.5833333333333339,2.5333333333333332,4.3666666666666663,0.0,0.0,47,0.10285132382892057
2015-05-19,7.0166666666666666,1.55,3.9666666666666668,0.2,0.0,32,0.11335012594458438
2015-05-21,6.5333333333333332,1.3166666666666667,3.8333333333333335,0.0,0.0,34,0.12185972695630218
2015-05-24,9.5166666666666675,1.4,6.75,0.0,0.0,26,0.038407494145199061
2015-08-08,6.8833333333333337,1.6333333333333333,3.7,0.033333333333333333,0.31666666666666665,22,0.09711286089238845
2015-11-06,9.2166666666666668,2.25,4.7166666666666668,0.0,0.21666666666666667,39,0.11509433962264151
2015-11-15,6.45,0.6,4.333333333333333,0.0,0.0,24,0.090277777777777762
2015-11-17,6.95,1.5333333333333334,4.1166666666666663,0.0,0.0,33,0.099744245524296671
2015-11-24,8.8833333333333329,2.15,4.6166666666666663,0.0,0.41666666666666669,38,0.100990099009901
2015-12-27,8.0,0.96666666666666667,4.9666666666666668,0.0,0.0,33,0.13566739606126915
2015-12-28,7.5666666666666664,1.7166666666666666,4.4833333333333334,0.0,0.0,30,0.096698113207547176
2015-12-30,7.583333333333333,1.6833333333333333,4.15,0.0,0.1,39,0.11405529953917051
2016-01-17,7.083333333333333,1.2,4.7333333333333334,0.0,0.0,30,0.0610079575596817
2016-01-27,6.95,1.6333333333333333,3.95,0.0,0.0,28,0.10327455919395466
2016-02-05,8.2,1.7166666666666666,5.35,0.0,0.31666666666666665,38,0.054444444444444441
2016-03-02,7.833333333333333,1.7166666666666666,4.4666666666666668,0.0,0.0,29,0.11073825503355705
2016-05-01,8.4166666666666661,1.85,4.4666666666666668,0.0,0.0,32,0.13043478260869565
2016-05-15,8.1,1.85,4.2333333333333334,0.0,0.0,38,0.13238512035010941
2016-09-07,6.75,1.2333333333333334,4.666666666666667,0.13333333333333333,0.23333333333333334,28,0.041387024608501119
2016-10-01,5.583333333333333,0.68333333333333335,3.4666666666666668,0.13333333333333333,0.05,25,0.18209384683488267
2016-10-17,9.1666666666666661,2.15,4.85,0.0,0.6,35,0.091451161798840247
2016-10-29,7.8166666666666664,1.6833333333333333,4.15,0.0,0.05,24,0.12946428571428573
2014-01-19,7.0166666666666666,1.4166666666666667,4.2666666666666666,0.11666666666666667,0.15,23,0.078373015873015872
2014-04-20,8.0,0.95,5.45,0.0,0.05,27,0.1021978021978022
2014-05-25,7.0333333333333332,1.9666666666666666,3.4833333333333334,0.0,0.0,26,0.3101871101871102
2014-07-09,9.5333333333333332,1.8666666666666667,5.2833333333333332,0.0,0.25,40,0.12030075187969924
2014-08-05,6.95,1.15,4.45,0.0,0.0,24,0.073569482288828342
2014-08-09,5.6833333333333336,0.85,3.9666666666666668,0.0,0.23333333333333334,19,0.0938560656870516
2014-09-09,7.3666666666666663,0.36666666666666664,5.7,0.0,0.0,28,0.093975903614457831
2014-09-27,5.1833333333333336,1.2666666666666666,2.95,0.0,0.16666666666666666,21,0.083916083916083919
2014-10-06,4.916666666666667,0.8,3.1166666666666667,0.0,0.0,49,0.16302952503209242
2014-11-12,9.9666666666666668,2.05,5.583333333333333,0.0,0.0,42,0.1263537906137184
2014-12-02,5.7666666666666666,0.75,3.6833333333333331,0.0,0.083333333333333329,31,0.12417218543046357
2015-01-29,6.2833333333333332,1.5,3.5333333333333332,0.0,0.0,22,0.21445511010728402
2015-05-22,8.85,2.7666666666666666,4.35,0.0,0.0,41,0.10216110019646366
2015-06-19,4.85,1.1333333333333333,2.6833333333333331,0.0,0.05,30,0.11434108527131782
2015-07-14,7.666666666666667,1.5833333333333333,4.0,0.0,0.23333333333333334,41,0.12937062937062938
2015-07-27,4.05,0.3,2.5166666666666666,0.0,0.11666666666666667,13,0.15022421524663676
2015-07-30,8.4166666666666661,0.7,6.3833333333333337,0.0,0.0,24,0.088691796008869186
2015-09-26,7.2166666666666668,1.55,4.1166666666666663,0.0,0.0,27,0.11286407766990292
2015-09-27,7.833333333333333,1.8,4.2166666666666668,0.0,0.5,41,0.091013824884792621
2015-10-26,5.8166666666666664,0.8,3.8833333333333333,0.0,0.0,23,0.10334346504559271
2015-11-16,7.45,0.66666666666666663,4.8666666666666663,0.0,0.4,26,0.21274741052199775
2015-12-07,7.1333333333333337,1.45,4.1333333333333337,0.0,0.066666666666666666,25,0.11835106382978723
2015-12-21,7.7,1.6833333333333333,3.9333333333333331,0.0,0.0,32,0.14236902050113895
2016-01-04,7.583333333333333,1.5833333333333333,4.3833333333333337,0.0,0.36666666666666664,36,0.087006960556844551
2016-01-11,7.5666666666666664,1.3166666666666667,4.25,0.0,0.033333333333333333,32,0.14114832535885166
2016-01-16,8.2666666666666675,1.8333333333333333,3.9333333333333331,0.016666666666666666,0.25,35,0.14210526315789473
2016-01-19,7.2,1.5333333333333334,3.4833333333333334,0.0,0.35,25,0.13513513513513514
2016-01-25,9.1,1.6833333333333333,4.85,0.0,0.26666666666666666,39,0.13117870722433461
2016-02-14,7.3833333333333337,1.1833333333333333,4.85,0.0,0.11666666666666667,27,0.0891566265060241
2016-03-08,6.55,1.55,3.5166666666666666,0.0,0.0,18,0.12191780821917808
2016-03-25,9.35,2.0166666666666666,4.65,0.15,0.083333333333333329,47,0.29016460905349795
2016-04-25,7.35,1.4666666666666666,4.3666666666666663,0.0,0.13333333333333333,32,0.10097323600973236
2016-09-06,5.0333333333333332,0.41666666666666669,3.4,0.13333333333333333,0.05,22,0.19161638615433468
2016-10-21,8.4833333333333325,1.5166666666666666,4.85,0.066666666666666666,0.0,43,0.26763440860215054
2014-02-23,6.916666666666667,1.2833333333333334,4.15,0.0,0.21666666666666667,33,0.096446700507614211
2014-03-23,7.3833333333333337,1.7,4.2333333333333334,0.0,0.0,28,0.22350215790809849
2014-05-26,7.2666666666666666,1.5,4.083333333333333,0.016666666666666666,0.0,28,0.12139423076923077
2015-03-30,7.95,1.5333333333333334,4.333333333333333,0.0,0.0,36,0.13982102908277405
2015-05-26,4.083333333333333,0.6333333333333333,2.85,0.0,0.0,23,0.14761904761904762
2015-07-22,8.8166666666666664,1.1,5.65,0.0,0.6,43,0.2378850185453959
2015-07-29,4.6333333333333337,1.1666666666666667,2.5166666666666666,0.0,0.066666666666666666,15,0.103515625
2015-10-05,6.9833333333333334,1.1333333333333333,4.5166666666666666,0.0,0.0,25,0.10204081632653061
2015-10-16,10.133333333333333,2.25,5.85,0.0,0.033333333333333333,58,0.10238907849829351
2016-02-26,7.5,1.7,3.9,0.033333333333333333,0.083333333333333329,42,0.13423645320197045
2016-05-03,8.1666666666666661,1.2833333333333334,4.9,0.0,0.0,32,0.12962962962962962
2016-08-25,8.0,1.25,5.083333333333333,0.0,0.55,31,0.072984749455337686
2016-09-03,9.35,1.2166666666666666,6.416666666666667,0.0,0.45,68,0.13700998958431967
2016-09-26,6.4833333333333334,1.0666666666666667,3.7666666666666666,0.0,0.066666666666666666,30,0.12907608695652173
2016-10-08,6.7,0.93333333333333335,4.9833333333333334,0.0,0.28333333333333333,31,0.074949866310160429
2016-10-30,6.8,1.4666666666666666,3.7333333333333334,0.0,0.16666666666666666,27,0.08958333333333332
2014-03-06,6.583333333333333,0.91666666666666663,4.05,0.0,0.28333333333333333,32,0.10695187165775401
2014-04-30,8.3833333333333329,1.0166666666666666,5.7666666666666666,0.1,0.0,25,0.10434782608695652
2014-11-05,8.6833333333333336,0.98333333333333328,5.7,0.0,0.066666666666666666,40,0.088888888888888878
2014-12-17,5.95,1.45,3.2666666666666666,0.0,0.0,17,0.20220855917806002
2014-12-25,3.7166666666666668,0.6333333333333333,2.95,0.0,0.0,10,0.024096385542168676
2015-05-17,9.4666666666666668,1.6833333333333333,5.5166666666666666,0.0,0.1,43,0.2788225065209291
2015-06-01,4.416666666666667,1.15,2.25,0.0,0.15,29,0.10970464135021098
2015-06-27,9.1333333333333329,0.73333333333333328,5.9,0.21666666666666667,0.083333333333333329,32,0.28186701509872242
2015-12-29,7.7833333333333332,1.5166666666666666,4.166666666666667,0.0,0.0,41,0.15328467153284672
2016-02-24,7.2333333333333334,1.8333333333333333,3.8,0.0,0.0,20,0.19882246376811594
2016-04-08,8.5833333333333339,1.8833333333333333,4.8833333333333337,0.0,0.35,47,0.089068825910931168
2016-09-09,6.6,0.76666666666666672,3.8833333333333333,0.0,0.4,45,0.15063428316440364
2014-05-02,7.583333333333333,1.0333333333333334,4.666666666666667,0.21666666666666667,0.0,31,0.14801623942898179
2014-05-05,9.0666666666666664,2.2833333333333332,4.5666666666666664,0.0,0.36666666666666664,45,0.10797665369649806
2014-05-24,10.066666666666666,2.4,5.4666666666666668,0.0,0.0,52,0.12132352941176471
2014-07-16,8.7333333333333325,1.9,4.75,0.0,0.11666666666666667,31,0.21486486486486489
2014-10-16,7.3833333333333337,0.85,4.9666666666666668,0.016666666666666666,0.0,30,0.11163895486935867
2014-12-01,10.816666666666666,2.2166666666666668,5.833333333333333,0.0,0.6,45,0.11343804537521815
2015-01-05,9.4333333333333336,1.95,5.3666666666666663,0.0,0.18333333333333332,51,0.11507936507936507
2015-06-20,7.9333333333333336,0.8666666666666667,5.666666666666667,0.0,0.53333333333333333,41,0.058956916099773243
2016-06-22,7.65,1.65,4.583333333333333,0.13333333333333333,0.51666666666666672,37,0.064439140811455853
2016-08-06,2.7833333333333332,0.25,2.1166666666666667,0.033333333333333333,0.13333333333333333,9,0.13709677419354838
2016-09-02,9.0166666666666675,1.9166666666666667,4.5166666666666666,0.1,0.91666666666666663,50,0.16420361247947454
2016-10-09,6.2166666666666668,0.41666666666666669,4.333333333333333,0.0,0.36666666666666664,30,0.078853046594982087
2014-03-14,9.15,1.7833333333333334,5.5,0.0,0.05,48,0.10603112840466926
2014-04-29,7.95,1.65,4.6833333333333336,0.0,0.0,35,0.10659340659340659
2014-06-01,5.583333333333333,0.78333333333333333,3.6833333333333331,0.0,0.3,41,0.060270602706027056
2014-08-11,6.05,1.2666666666666666,3.5666666666666669,0.0,0.0,31,0.11094224924012158
2014-09-17,7.5166666666666666,1.4833333333333334,4.6833333333333336,0.0,0.0,27,0.095294117647058821
2015-05-23,9.6666666666666661,1.9333333333333333,5.1,0.0,0.0,52,0.14183123877917414
2015-07-09,7.1833333333333336,1.25,4.7166666666666668,0.0,0.13333333333333333,42,0.08666666666666667
2015-07-28,8.75,1.7166666666666666,5.2333333333333334,0.0,0.6333333333333333,37,0.076419213973799124
2015-12-15,9.2,2.4833333333333334,4.1166666666666663,0.0,0.0,49,0.25396012438265958
2016-03-07,8.7833333333333332,1.5333333333333334,5.7166666666666668,0.0,0.0,36,0.15244755244755245
2016-06-07,8.3333333333333339,1.4666666666666666,4.6833333333333336,0.0,0.0,38,0.23688586730576411
2016-08-09,7.083333333333333,2.0666666666666669,3.3333333333333335,0.0,0.68333333333333335,30,0.16484110293258558
2016-10-25,5.583333333333333,0.93333333333333335,3.7,0.0,0.083333333333333329,19,0.091004617570447532
2014-07-07,5.8,1.2666666666666666,3.2333333333333334,0.0,0.0,25,0.12225705329153605
2014-08-18,4.9666666666666668,1.4,2.8833333333333333,0.0,0.0,19,0.13553370786516855
2014-09-12,7.2666666666666666,1.8666666666666667,4.3,0.0,0.0,23,0.13222743118163241
2014-12-26,7.8666666666666663,1.95,4.583333333333333,0.0,0.0,38,0.092807424593967514
2015-02-12,4.1833333333333336,0.53333333333333333,2.65,0.0,0.0,6,0.23904382470119523
2015-06-07,11.2,2.65,5.083333333333333,0.0,0.43333333333333335,62,0.28116478379431242
2015-09-29,6.4666666666666668,1.8833333333333333,3.4833333333333334,0.0,0.0,26,0.093220338983050849
2016-04-09,4.8166666666666664,0.85,2.7333333333333334,0.0,0.15,25,0.22363818090954524
2016-06-21,5.6,0.98333333333333328,3.4,0.0,0.16666666666666666,38,0.12016448370392932
2014-10-02,3.15,0.81666666666666665,1.5833333333333333,0.0,0.0,7,0.23809523809523808
2014-11-06,7.3666666666666663,1.4833333333333334,3.9666666666666668,0.0,0.0,39,0.1402439024390244
2014-11-11,4.583333333333333,1.2833333333333334,1.9666666666666666,0.0,0.0,22,0.16326530612244897
2014-12-16,8.8,2.3166666666666669,4.0666666666666664,0.0,0.25,39,0.12845849802371542
2015-05-05,5.3,0.66666666666666663,3.45,0.0,0.11666666666666667,26,0.13445378151260504
2015-05-06,6.15,1.4,3.3166666666666669,0.0,0.0,41,0.18239130434782608
2015-08-30,6.9333333333333336,1.7,3.7,0.0,0.1,29,0.25014448083220958
2016-02-11,7.5333333333333332,1.3333333333333333,4.5333333333333332,0.0,0.3,31,0.10485933503836317
2016-06-28,7.1,1.6,3.4333333333333331,0.033333333333333333,0.8666666666666667,28,0.098092643051771122
2014-02-02,6.8833333333333337,1.2666666666666666,4.9,0.0,0.0,46,0.07401234567901234
2014-02-22,6.6,1.25,3.65,0.0,0.4,31,0.10714285714285714
2014-12-23,6.8666666666666663,1.6333333333333333,3.8333333333333335,0.0,0.58333333333333337,33,0.1273630343166767
2015-05-25,6.8666666666666663,1.5333333333333334,3.9,0.0,0.0,33,0.11345646437994723
2015-06-30,6.6833333333333336,1.2833333333333334,3.4666666666666668,0.0,0.0,34,0.26443337024732372
2015-10-23,7.4333333333333336,1.45,3.8666666666666667,0.0,0.0,39,0.16116751269035534
2016-03-16,7.9833333333333334,2.1666666666666665,3.6166666666666667,0.0,0.0,46,0.14442013129102846
2014-02-09,7.3833333333333337,1.4,4.3,0.0,0.0,32,0.23365058670143418
2014-08-30,1.6333333333333333,0.15,1.1666666666666667,0.0,0.0,9,0.19387755102040816
2015-04-24,8.6,2.15,4.9333333333333336,0.0,0.0,47,0.096602972399150749
2015-06-22,9.2166666666666668,2.4166666666666665,4.45,0.18333333333333332,0.13333333333333333,43,0.24077828646173971
2016-08-19,8.5833333333333339,1.2166666666666666,4.6,0.0,0.38333333333333336,44,0.25107758620689657
2015-02-11,8.1333333333333329,1.95,4.15,0.0,0.0,34,0.20608899297423888
2015-06-26,7.95,1.9833333333333334,4.2666666666666666,0.0,0.05,46,0.11458333333333333
2016-04-27,2.2,0.5,1.3,0.0,0.0,10,0.18181818181818182
2014-02-11,4.2333333333333334,0.85,2.1666666666666665,0.0,0.0,11,0.2874015748031496
2014-11-22,9.5333333333333332,1.2666666666666666,6.3,0.0,0.0,54,0.16329731892757104
2015-06-09,7.75,0.85,4.95,0.0,0.033333333333333333,51,0.20604451359761872
2015-09-17,4.95,1.3333333333333333,2.0666666666666669,0.0,0.0,11,0.31313131313131315
2016-07-13,5.8666666666666663,1.25,3.2833333333333332,0.0,0.46666666666666667,27,0.16194331983805668
2016-10-19,6.0,1.1666666666666667,3.6833333333333331,0.2,0.31666666666666665,20,0.12626262626262627
2016-10-22,4.65,0.41666666666666669,3.15,0.1,0.083333333333333329,30,0.1619767239881883
2014-10-14,7.7666666666666666,1.9,4.1333333333333337,0.0,0.0,26,0.21832851637764933
2014-10-17,3.1833333333333331,0.38333333333333336,2.0666666666666669,0.0,0.0,12,0.23036649214659685
2015-12-09,4.0333333333333332,0.46666666666666667,2.75,0.0,0.0,12,0.2024793388429752
2015-12-17,6.6,1.3166666666666667,4.25,0.0,0.0,31,0.15455110282696488
2016-08-13,9.4333333333333336,2.6833333333333331,4.8,0.15,0.1,56,0.1222466960352423
2014-04-15,3.1833333333333331,0.6,2.1,0.0,0.0,13,0.15183246073298429
2014-05-04,7.166666666666667,1.15,3.9333333333333331,0.0,0.0,13,0.29069767441860467
2014-07-27,5.083333333333333,1.0833333333333333,2.8833333333333333,0.0,0.0,13,0.21967213114754097
2016-08-27,7.5666666666666664,1.7333333333333334,4.4333333333333336,0.1,0.05,29,0.17127955974118675
2014-03-25,4.5,0.51666666666666672,2.8166666666666669,0.0,0.0,14,0.25925925925925924
2014-08-07,5.5,1.6333333333333333,3.0333333333333332,0.0,0.0,14,0.15151515151515152
2015-01-22,7.55,1.3333333333333333,4.35,0.0,0.13333333333333333,35,0.22971399387129726
2016-01-24,6.7166666666666668,1.6166666666666667,3.5,0.0,0.31666666666666665,34,0.18978605935127674
2014-11-30,3.7333333333333334,0.66666666666666663,2.2166666666666668,0.0,0.2,17,0.11271676300578035
2015-04-07,3.6,0.98333333333333328,1.7666666666666666,0.0,0.0,15,0.2361111111111111
2015-04-02,5.0166666666666666,1.3333333333333333,2.4333333333333331,0.0,0.0,16,0.24916943521594684
2016-10-04,7.55,1.0833333333333333,4.583333333333333,0.0,0.18333333333333332,33,0.21254516258530709
2014-07-03,3.65,0.45,2.2166666666666668,0.0,0.0,17,0.26940639269406391
2014-08-20,3.9666666666666668,0.95,1.9,0.0,0.0,17,0.28151260504201681
2016-04-05,6.1833333333333336,0.8666666666666667,3.75,0.0,0.23333333333333334,34,0.20848136537791712
2014-05-21,7.1333333333333337,1.9,3.3833333333333333,0.0,0.0,18,0.25934579439252337
2014-06-23,6.2666666666666666,1.75,2.8666666666666667,0.0,0.0,18,0.26329787234042551
2014-09-05,4.8666666666666663,0.81666666666666665,2.9166666666666665,0.0,0.0,18,0.23287671232876711
2014-11-25,8.0666666666666664,1.8,4.666666666666667,0.0,0.1,39,0.18590017611955612
2014-12-07,4.65,1.3166666666666667,2.6166666666666667,0.0,0.0,18,0.15412186379928317
2015-01-15,6.583333333333333,0.85,3.1,0.1,0.0,18,0.4
2014-06-02,7.2166666666666668,1.3833333333333333,3.75,0.0,0.0,19,0.28868360277136257
2014-09-10,5.2,1.5333333333333334,2.5666666666666669,0.0,0.0,19,0.21153846153846154
2015-01-25,4.7,1.1,2.5,0.0,0.0,19,0.23404255319148937
2015-02-24,6.5166666666666666,1.8166666666666667,3.05,0.0,0.0,19,0.25319693094629159
2015-04-14,8.2,1.3166666666666667,4.2333333333333334,0.0,0.4,36,0.27393823992052324
2015-04-21,5.7833333333333332,1.1666666666666667,3.5333333333333332,0.0,0.0,19,0.18731988472622479
2015-06-05,7.6,1.8166666666666667,3.8333333333333335,0.0,0.0,42,0.25694444444444442
2015-07-23,6.45,1.5166666666666666,3.7,0.0,0.0,19,0.19121447028423771
2016-05-06,5.9666666666666668,1.8166666666666667,3.0666666666666669,0.033333333333333333,0.0,19,0.18156424581005587
2014-04-03,4.7166666666666668,1.1166666666666667,2.5833333333333335,0.0,0.0,20,0.21554770318021202
2014-04-14,7.4666666666666668,0.8666666666666667,4.6333333333333337,0.0,0.0,20,0.26339285714285715
2014-05-27,4.25,0.7,2.7666666666666666,0.0,0.0,20,0.18431372549019609
2014-06-26,5.8666666666666663,1.6333333333333333,3.0666666666666669,0.0,0.0,20,0.19886363636363635
2014-07-15,5.6333333333333337,0.78333333333333333,3.6166666666666667,0.0,0.0,20,0.21893491124260356
2014-11-04,5.1166666666666663,1.35,2.2833333333333332,0.0,0.0,20,0.28990228013029318
2015-07-20,6.7833333333333332,1.5833333333333333,3.7833333333333332,0.0,0.0,20,0.20884520884520885
2015-08-19,6.666666666666667,1.0166666666666666,4.1333333333333337,0.0,0.0,20,0.2275
2015-12-05,6.833333333333333,1.1,4.2666666666666666,0.0,0.0,20,0.21463414634146341
2016-01-12,4.416666666666667,1.2166666666666666,2.35,0.0,0.0,20,0.19245283018867926
2016-05-07,6.9833333333333334,1.5666666666666667,4.0666666666666664,0.0,0.0,20,0.19331742243436753
2015-01-20,5.2166666666666668,1.2666666666666666,2.8333333333333335,0.0,0.0,21,0.21405750798722045
2015-02-17,6.083333333333333,1.05,3.35,0.0,0.0,21,0.27671232876712326
2015-04-16,6.083333333333333,0.8833333333333333,4.0166666666666666,0.0,0.0,21,0.19452054794520549
2015-04-30,5.1,1.4833333333333334,2.8333333333333335,0.0,0.0,21,0.15359477124183007
2015-06-08,5.7166666666666668,1.1666666666666667,3.2666666666666666,0.0,0.0,21,0.22448979591836735
2016-07-17,5.3,1.0,3.0333333333333332,0.0,0.0,21,0.2389937106918239
2014-08-24,6.6333333333333337,0.55,4.8,0.0,0.0,22,0.19346733668341709
2015-02-05,6.666666666666667,0.96666666666666667,4.2666666666666666,0.0,0.0,22,0.215
2015-02-23,5.8833333333333337,1.1666666666666667,3.25,0.0,0.0,22,0.24929178470254956
2015-03-04,5.9,1.05,3.6,0.0,0.0,22,0.211864406779661
2015-04-09,3.4833333333333334,0.73333333333333328,1.9833333333333334,0.21666666666666667,0.0,22,0.22009569377990432
2015-08-14,7.2666666666666666,2.2666666666666666,3.55,0.0,0.0,22,0.19954128440366972
2015-09-25,6.7333333333333334,1.8666666666666667,3.4,0.0,0.05,31,0.21055276381909549
2015-11-03,5.3,1.0333333333333334,2.7333333333333334,0.0,0.0,22,0.28930817610062892
2016-04-11,7.0,1.2,3.65,0.2,0.43333333333333335,35,0.28030303030303033
2014-03-21,6.55,0.51666666666666672,4.4833333333333334,0.0,0.0,23,0.23664122137404581
2014-04-18,12.183333333333334,2.3666666666666667,6.9,0.0,0.6166666666666667,51,0.20507792776113376
2014-05-17,6.7666666666666666,1.9833333333333334,3.45,0.0,0.0,23,0.19704433497536947
2015-04-05,5.4666666666666668,1.1166666666666667,2.9333333333333331,0.0,0.0,23,0.25914634146341464
2015-04-15,6.833333333333333,1.4,4.1166666666666663,0.033333333333333333,0.0,23,0.1926829268292683
2015-06-16,5.9333333333333336,1.3833333333333333,2.8833333333333333,0.0,0.0,23,0.2808988764044944
2016-02-09,6.2166666666666668,1.6,3.3,0.0,0.0,23,0.21179624664879357
2016-04-30,5.7833333333333332,1.2333333333333334,3.4666666666666668,0.0,0.0,23,0.18731988472622479
2014-04-01,6.4833333333333334,1.3833333333333333,3.7,0.0,0.0,24,0.21593830334190231
2014-12-09,5.9666666666666668,0.95,3.9166666666666665,0.15,0.0,24,0.18435754189944134
2015-03-15,6.85,1.6166666666666667,3.3,0.0,0.0,24,0.28223844282238442
2015-05-13,7.6833333333333336,2.45,3.9333333333333331,0.21666666666666667,0.0,24,0.16919739696312364
2015-09-28,6.55,1.7,3.1666666666666665,0.0,0.0,24,0.25699745547073793
2015-09-30,5.8666666666666663,1.15,3.05,0.0,0.0,24,0.28409090909090912
2015-10-03,6.4833333333333334,1.8833333333333333,3.2666666666666666,0.0,0.0,24,0.20565552699228792
2015-10-07,7.6333333333333337,2.1,3.4166666666666665,0.0,0.0,24,0.27729257641921395
2016-03-04,4.9333333333333336,1.0666666666666667,2.9333333333333331,0.0,0.0,24,0.1891891891891892
2016-04-24,7.7333333333333334,2.1833333333333331,3.95,0.0,0.0,24,0.20689655172413793
2016-07-07,6.35,1.1166666666666667,3.5333333333333332,0.0,0.0,24,0.26771653543307089
2014-03-15,6.5333333333333332,0.85,4.2333333333333334,0.0,0.0,25,0.22193877551020408
2014-04-17,4.35,1.0833333333333333,2.3166666666666669,0.0,0.0,25,0.21839080459770116
2014-08-31,7.7166666666666668,1.9333333333333333,4.1166666666666663,0.0,0.0,25,0.21598272138228941
2015-03-19,7.6333333333333337,1.8,3.6833333333333331,0.0,0.0,25,0.2816593886462882
